Name,Color,Rarity,# GP,% GP,GP WR,# OH,OH WR
Coveted Falcon,U,R,0,,,0,
Crimestopper Sprite,U,C,0,,,0,
Cryptic Coat,U,R,0,,,0,
Curious Inquiry,U,U,0,,,0,
Deduce,U,C,0,,,0,
Dramatic Accusation,U,C,0,,,0,
Eliminate the Impossible,U,U,0,,,0,
Exit Specialist,U,U,0,,,0,
Fae Flight,U,U,0,,,0,
Forensic Gadgeteer,U,R,0,,,0,
Forensic Researcher,U,U,0,,,0,
Furtive Courier,U,U,0,,,0,
Hotshot Investigators,U,C,0,,,0,
Intrude on the Mind,U,M,0,,,0,
Jaded Analyst,U,C,0,,,0,
Living Conundrum,U,U,0,,,0,
Lost in the Maze,U,R,0,,,0,
Mistway Spy,U,U,0,,,0,
Out Cold,U,C,0,,,0,
Proft's Eidetic Memory,U,R,0,,,0,
Projektor Inspector,U,C,0,,,0,
Reasonable Doubt,U,C,0,,,0,
Reenact the Crime,U,R,0,,,0,
Steamcore Scholar,U,R,0,,,0,
Unauthorized Exit,U,C,0,,,0,
Agency Coroner,B,C,0,,,0,
Alley Assailant,B,C,0,,,0,
Barbed Servitor,B,R,0,,,0,
Basilica Stalker,B,C,0,,,0,
Case of the Stashed Skeleton,B,R,0,,,0,
Cerebral Confiscation,B,C,0,,,0,
Deadly Cover-Up,B,R,0,,,0,
Extract a Confession,B,C,0,,,0,
Festerleech,B,U,0,,,0,
Homicide Investigator,B,R,0,,,0,
Hunted Bonebrute,B,R,0,,,0,
Illicit Masquerade,B,R,0,,,0,
It Doesn't Add Up,B,U,0,,,0,
Lead Pipe,B,U,0,,,0,
Leering Onlooker,B,U,0,,,0,
Long Goodbye,B,U,0,,,0,
Macabre Reconstruction,B,C,0,,,0,
"Massacre Girl, Known Killer",B,M,0,,,0,
Murder,B,C,0,,,0,
Nightdrinker Moroii,B,U,0,,,0,
Outrageous Robbery,B,R,0,,,0,
Persuasive Interrogators,B,U,0,,,0,
Polygraph Orb,B,U,0,,,0,
Presumed Dead,B,U,0,,,0,
Repeat Offender,B,C,0,,,0,
Rot Farm Mortipede,B,C,0,,,0,
Slice from the Shadows,B,C,0,,,0,
Slimy Dualleech,B,U,0,,,0,
Snarling Gorehound,B,C,0,,,0,
Soul Enervation,B,U,0,,,0,
Toxin Analysis,B,C,0,,,0,
Undercity Eliminator,B,U,0,,,0,
Unscrupulous Agent,B,C,0,,,0,
Vein Ripper,B,M,0,,,0,
Anzrag's Rampage,R,R,0,,,0,
Bolrac-Clan Basher,R,U,0,,,0,
Case of the Burning Masks,R,U,0,,,0,
Case of the Crimson Pulse,R,R,0,,,0,
Caught Red-Handed,R,U,0,,,0,
The Chase Is On,R,C,0,,,0,
Concealed Weapon,R,U,0,,,0,
Connecting the Dots,R,R,0,,,0,
Convenient Target,R,U,0,,,0,
Cornered Crook,R,U,0,,,0,
Crime Novelist,R,U,0,,,0,
Demand Answers,R,C,0,,,0,
Expedited Inheritance,R,M,0,,,0,
Expose the Culprit,R,U,0,,,0,
Felonious Rage,R,C,0,,,0,
Frantic Scapegoat,R,U,0,,,0,
Fugitive Codebreaker,R,R,0,,,0,
Galvanize,R,C,0,,,0,
Gearbane Orangutan,R,C,0,,,0,
Goblin Maskmaker,R,C,0,,,0,
Harried Dronesmith,R,U,0,,,0,
Incinerator of the Guilty,R,M,0,,,0,
Innocent Bystander,R,C,0,,,0,
Knife,R,U,0,,,0,
"Krenko, Baron of Tin Street",R,R,0,,,0,
Krenko's Buzzcrusher,R,R,0,,,0,
Lamplight Phoenix,R,R,0,,,0,
Offender at Large,R,C,0,,,0,
Person of Interest,R,C,0,,,0,
Pyrotechnic Performer,R,R,0,,,0,
Reckless Detective,R,U,0,,,0,
Red Herring,R,C,0,,,0,
Rubblebelt Braggart,R,C,0,,,0,
Shock,R,C,0,,,0,
Suspicious Detonation,R,C,0,,,0,
Vengeful Tracker,R,U,0,,,0,
Aftermath Analyst,G,U,0,,,0,
Airtight Alibi,G,C,0,,,0,
Analyze the Pollen,G,R,0,,,0,
Archdruid's Charm,G,R,0,,,0,
Audience with Trostani,G,R,0,,,0,
Axebane Ferox,G,R,0,,,0,
Bite Down on Crime,G,C,0,,,0,
Case of the Locked Hothouse,G,R,0,,,0,
Case of the Trampled Garden,G,U,0,,,0,
Chalk Outline,G,U,0,,,0,
Culvert Ambusher,G,U,0,,,0,
Fanatical Strength,G,C,0,,,0,
Flourishing Bloom-Kin,G,U,0,,,0,
Get a Leg Up,G,U,0,,,0,
Glint Weaver,G,U,0,,,0,
Greenbelt Radical,G,U,0,,,0,
Hard-Hitting Question,G,U,0,,,0,
Hedge Whisperer,G,U,0,,,0,
Hide in Plain Sight,G,R,0,,,0,
A Killer Among Us,G,U,0,,,0,
Loxodon Eavesdropper,G,C,0,,,0,
Nervous Gardener,G,C,0,,,0,
Pick Your Poison,G,C,0,,,0,
Pompous Gadabout,G,U,0,,,0,
The Pride of Hull Clade,G,M,0,,,0,
Rope,G,U,0,,,0,
Rubblebelt Maverick,G,C,0,,,0,
Sample Collector,G,U,0,,,0,
Sharp-Eyed Rookie,G,R,0,,,0,
Slime Against Humanity,G,C,0,,,0,
They Went This Way,G,C,0,,,0,
Topiary Panther,G,C,0,,,0,
Tunnel Tipster,G,C,0,,,0,
Undergrowth Recon,G,M,0,,,0,
Vengeful Creeper,G,C,0,,,0,
Vitu-Ghazi Inspector,G,C,0,,,0,
"Agrus Kos, Spirit of Justice",WR,M,0,,,0,
"Alquist Proft, Master Sleuth",WU,M,0,,,0,
"Anzrag, the Quake-Mole",RG,M,0,,,0,
Assassin's Trophy,BG,R,0,,,0,
"Aurelia, the Law Above",WR,R,0,,,0,
Blood Spatter Analysis,BR,R,0,,,0,
Buried in the Garden,WG,U,0,,,0,
Coerced to Kill,UB,U,0,,,0,
Crowd-Control Warden,WG,C,0,,,0,
Curious Cadaver,UB,U,0,,,0,
Deadly Complication,BR,U,0,,,0,
Detective's Satchel,UR,U,0,,,0,
Dog Walker,WR,C,0,,,0,
Doppelgang,UG,R,0,,,0,
Drag the Canal,UB,R,0,,,0,
"Etrata, Deadly Fugitive",UB,M,0,,,0,
Evidence Examiner,UG,U,0,,,0,
"Ezrim, Agency Chief",WU,R,0,,,0,
Faerie Snoop,UB,C,0,,,0,
Gadget Technician,UR,C,0,,,0,
Gleaming Geardrake,UR,U,0,,,0,
Granite Witness,WU,C,0,,,0,
Ill-Timed Explosion,UR,R,0,,,0,
Insidious Roots,BG,U,0,,,0,
"Izoni, Center of the Web",BG,R,0,,,0,
"Judith, Carnage Connoisseur",BR,R,0,,,0,
"Kaya, Spirits' Justice",WB,M,0,,,0,
"Kellan, Inquisitive Prodigy",UG,R,0,,,0,
"Kylox, Visionary Inventor",UR,R,0,,,0,
Kylox's Voltstrider,UR,M,0,,,0,
"Lazav, Wearer of Faces",UB,R,0,,,0,
Leyline of the Guildpact,WUBRG,R,0,,,0,
Lightning Helix,WR,U,0,,,0,
Meddling Youths,WR,U,0,,,0,
"Niv-Mizzet, Guildpact",WUBRG,R,0,,,0,
No More Lies,WU,U,0,,,0,
Officious Interrogation,WU,R,0,,,0,
Private Eye,WU,U,0,,,0,
"Rakdos, Patron of Chaos",BR,M,0,,,0,
Rakish Scoundrel,BG,C,0,,,0,
Relive the Past,WG,R,0,,,0,
Repulsive Mutation,UG,U,0,,,0,
Riftburst Hellion,RG,C,0,,,0,
Rune-Brand Juggler,BR,U,0,,,0,
Sanguine Savior,WB,C,0,,,0,
Shady Informant,BR,C,0,,,0,
Soul Search,WB,U,0,,,0,
Sumala Sentry,WG,U,0,,,0,
"Teysa, Opulent Oligarch",WB,R,0,,,0,
Tin Street Gossip,RG,U,0,,,0,
"Tolsimir, Midnight's Light",WG,R,0,,,0,
Treacherous Greed,WB,R,0,,,0,
"Trostani, Three Whispers",WG,M,0,,,0,
Urgent Necropsy,BG,M,0,,,0,
"Vannifar, Evolved Enigma",UG,M,0,,,0,
Warleader's Call,WR,R,0,,,0,
Wispdrinker Vampire,WB,U,0,,,0,
Worldsoul's Rage,RG,R,0,,,0,
"Yarus, Roar of the Old Gods",RG,R,0,,,0,
Cease // Desist,WBG,U,0,,,0,
Flotsam // Jetsam,UBG,U,0,,,0,
Fuss // Bother,WUR,U,0,,,0,
Hustle // Bustle,URG,U,0,,,0,
Push // Pull,WBR,U,0,,,0,
Cryptex,,R,0,,,0,
Gravestone Strider,,C,0,,,0,
Lumbering Laundry,,U,0,,,0,
Magnetic Snuffler,,U,0,,,0,
Magnifying Glass,,C,0,,,0,
Sanitation Automaton,,C,0,,,0,
Thinking Cap,,C,0,,,0,
Branch of Vitu-Ghazi,,U,0,,,0,
Commercial District,,R,0,,,0,
Elegant Parlor,,R,0,,,0,
Escape Tunnel,,C,0,,,0,
Hedge Maze,,R,0,,,0,
Lush Portico,,R,0,,,0,
Meticulous Archive,,R,0,,,0,
Public Thoroughfare,,C,0,,,0,
Raucous Theater,,R,0,,,0,
Scene of the Crime,,U,0,,,0,
Shadowy Backstreet,,R,0,,,0,
Thundering Falls,,R,0,,,0,
Undercity Sewers,,R,0,,,0,
Underground Mortuary,,R,0,,,0,
Case File Auditor,W,U,0,,,0,
Wojek Investigator,W,R,0,,,0,
Sudden Setback,U,U,0,,,0,
Surveillance Monitor,U,U,0,,,0,
Case of the Gorgon's Kiss,B,U,0,,,0,
Clandestine Meddler,B,U,0,,,0,
Torch the Witness,R,U,0,,,0,
Break Out,RG,U,0,,,0,
Kraul Whipcracker,BG,U,0,,,0,
Undercover Crocodelf,UG,C,0,,,0,
Maverick Thopterist,UR,U,0,,,0,
Treacherous Terrain,RG,U,0,,,0,
Mystery Key,U,U,0,,,0,
Merfolk Mistbinder,UG,U,4595,81.6%,61.0%,839,67.3%
Profane Procession,WB,R,1885,88.2%,61.0%,339,
Champion of Dusk,B,R,2146,91.2%,59.8%,334,
Dire Fleet Poisoner,B,R,1742,86.7%,59.6%,307,
Ravenous Chupacabra,B,U,5949,90.8%,59.6%,1016,64.8%
Legion Lieutenant,WB,U,5485,88.7%,59.3%,977,65.4%
"Tetzimoc, Primal Death",B,R,1878,90.9%,59.2%,349,
Skymarcher Aspirant,W,U,5932,89.1%,59.0%,1090,64.6%
Hadana's Climb,UG,R,1395,85.5%,58.9%,262,
Forerunner of the Heralds,G,U,4266,80.0%,58.8%,700,59.9%
Bishop of Binding,W,R,1799,89.1%,58.7%,346,
Legion Conquistador,W,C,11173,64.3%,58.7%,1855,55.6%
Twilight Prophet,B,M,914,91.9%,58.6%,145,
Warkite Marauder,U,R,1804,88.8%,58.6%,335,
Sadistic Skymarcher,B,U,5142,88.7%,58.3%,962,59.4%
Jade Bearer,G,C,8417,65.0%,58.2%,1396,58.7%
Squire's Devotion,W,C,14328,83.9%,58.1%,2444,59.1%
Arch of Orazca,,R,1749,91.1%,58.0%,306,
Dusk Legion Zealot,B,C,16828,90.4%,58.0%,3053,59.3%
Crashing Tide,U,C,15439,78.7%,58.0%,2539,58.0%
Forerunner of the Legion,W,U,4607,83.1%,58.0%,824,57.8%
Mist-Cloaked Herald,U,C,12228,82.2%,57.9%,2233,62.7%
"Kumena, Tyrant of Orazca",UG,M,644,78.1%,57.8%,110,
Silvergill Adept,U,U,4483,77.8%,57.8%,803,62.4%
Resplendent Griffin,WU,U,3385,59.5%,57.7%,584,58.6%
Moment of Craving,B,C,16787,89.4%,57.7%,2881,57.8%
Moment of Triumph,W,C,10463,67.1%,57.6%,1645,58.1%
Rekindling Phoenix,R,M,773,81.7%,57.6%,126,
Tendershoot Dryad,G,R,1906,93.1%,57.5%,345,
Kitesail Corsair,U,C,16607,86.6%,57.4%,3027,59.5%
Forsaken Sanctuary,,U,4079,74.3%,57.4%,728,59.6%
Famished Paladin,W,U,4915,81.4%,57.4%,842,61.0%
Exultant Skymarcher,W,C,14207,87.6%,57.3%,2426,56.5%
The Immortal Sun,,M,782,100.0%,57.3%,134,
Deadeye Rig-Hauler,U,C,13814,74.4%,57.3%,2192,58.0%
Martyr of Dusk,W,C,15732,89.1%,57.2%,2797,59.2%
Reaver Ambush,B,U,5271,88.1%,57.2%,892,54.3%
Arterial Flow,B,U,2864,60.7%,57.2%,457,
Waterknot,U,C,13205,81.0%,57.1%,2125,56.6%
Golden Demise,B,U,4146,74.3%,57.0%,686,56.6%
Oathsworn Vampire,B,U,4273,79.6%,57.0%,751,59.8%
Sanguine Glorifier,W,C,10379,71.0%,57.0%,1688,57.8%
Impale,B,C,13882,87.9%,56.9%,2199,55.4%
Swift Warden,G,U,4639,82.4%,56.9%,779,60.3%
Daring Buccaneer,R,U,2953,67.0%,56.8%,551,60.6%
Snubhorn Sentry,W,C,11510,70.0%,56.6%,2019,56.5%
Spire Winder,U,C,10821,63.2%,56.6%,1816,55.5%
Storm Fleet Sprinter,UR,U,2690,58.2%,56.6%,484,
Dusk Charger,B,C,8033,49.9%,56.5%,1326,59.7%
Jungleborn Pioneer,G,C,13575,81.8%,56.4%,2339,57.5%
Recover,B,C,8158,55.0%,56.4%,1303,54.7%
Luminous Bonds,W,C,14358,89.6%,56.4%,2396,53.7%
Giltgrove Stalker,G,C,10458,73.4%,56.4%,1904,55.9%
Expel from Orazca,U,U,4623,78.0%,56.3%,722,58.2%
Pride of Conquerors,W,U,3207,63.5%,56.3%,490,
Negate,U,C,1403,13.5%,56.1%,224,
Secrets of the Golden City,U,C,10204,62.5%,56.0%,1679,54.3%
Paladin of Atonement,W,R,1230,83.7%,55.9%,202,
Tilonalli's Summoner,R,R,880,67.1%,55.9%,151,
Vona's Hunger,B,R,1313,79.7%,55.9%,207,
Radiant Destiny,W,R,1356,84.7%,55.9%,226,
Jadecraft Artisan,G,C,5579,44.9%,55.8%,886,51.2%
"Elenda, the Dusk Rose",WB,M,637,79.5%,55.7%,111,
Dire Fleet Daredevil,R,R,1293,78.7%,55.6%,222,
Vampire Revenant,B,C,6592,49.3%,55.5%,1085,54.2%
Deeproot Elite,G,R,1297,79.4%,55.5%,250,
Voracious Vampire,B,C,8769,62.7%,55.5%,1481,52.9%
Jungle Creeper,BG,U,1337,26.3%,55.5%,246,
Evolving Wilds,,C,13668,88.9%,55.5%,2516,57.1%
"Angrath, the Flame-Chained",BR,M,783,87.4%,55.4%,140,
Aquatic Incursion,U,U,2045,49.6%,55.4%,335,
Sailor of Means,U,C,12455,68.7%,55.3%,2144,54.3%
Riverwise Augur,U,U,2962,65.5%,55.3%,484,
"Etali, Primal Storm",R,R,1397,80.6%,55.3%,263,
Slippery Scoundrel,U,U,4061,74.3%,55.2%,668,54.6%
Golden Guardian,,R,1281,83.7%,55.2%,202,
Sun Sentinel,W,C,7061,50.4%,55.2%,1213,57.2%
Storm Fleet Swashbuckler,R,U,3883,78.2%,55.2%,683,55.1%
Swaggering Corsair,R,C,6773,54.0%,55.2%,1100,54.0%
Curious Obsession,U,U,4428,85.3%,55.1%,738,56.9%
Baffling End,W,U,5044,86.5%,55.1%,865,57.5%
Siren Reaver,U,U,5099,86.2%,55.1%,888,55.3%
Thrashing Brontodon,G,U,3777,81.6%,55.0%,671,59.6%
Everdawn Champion,W,U,2697,67.3%,54.9%,428,
Aggressive Urge,G,C,4920,42.9%,54.8%,767,51.2%
Needletooth Raptor,R,U,3260,77.7%,54.8%,548,55.3%
Fathom Fleet Boarder,B,C,7208,49.1%,54.7%,1180,50.4%
Woodland Stream,,U,3203,60.9%,54.7%,603,53.4%
Bombard,R,C,12552,83.6%,54.6%,2137,54.7%
Deadeye Brawler,UB,U,3280,62.3%,54.6%,574,55.1%
Goblin Trailblazer,R,C,10815,73.8%,54.6%,1976,56.9%
Reckless Rage,R,U,3053,72.7%,54.6%,494,
Grasping Scoundrel,B,C,4618,37.1%,54.5%,811,54.4%
Dinosaur Hunter,B,C,7440,53.9%,54.5%,1279,53.7%
Forerunner of the Empire,R,U,2471,64.7%,54.4%,409,
Dire Fleet Neckbreaker,BR,U,2723,61.2%,54.4%,435,
Crested Herdcaller,G,U,3874,82.1%,54.4%,601,55.6%
Sea Legs,U,C,2201,15.9%,54.3%,362,
Strength of the Pack,G,U,2367,58.2%,54.3%,374,
Seafloor Oracle,U,R,1301,76.6%,54.3%,236,
Trapjaw Tyrant,W,M,852,87.6%,54.2%,141,
Captain's Hook,,R,1748,88.0%,54.1%,315,
Divine Verdict,W,C,5537,51.8%,53.9%,894,53.2%
Mausoleum Harpy,B,U,2114,57.7%,53.9%,326,
"Zacama, Primal Calamity",WRG,M,512,66.8%,53.9%,71,
Sun-Crested Pterodon,W,C,7190,50.1%,53.9%,1112,52.9%
Soul of the Rapids,U,C,5310,37.3%,53.8%,813,54.4%
Buccaneer's Bravado,R,C,5938,52.3%,53.8%,958,52.5%
Jadelight Ranger,G,R,1357,84.9%,53.7%,261,
"Zetalpa, Primal Dawn",W,R,1230,80.3%,53.7%,169,
Hornswoggle,U,U,1747,42.3%,53.6%,295,
Forerunner of the Coalition,B,U,2707,63.6%,53.4%,456,
Relentless Raptor,WR,U,1937,50.6%,53.4%,353,
Brazen Freebooter,R,C,4790,40.4%,53.3%,806,55.5%
Wayward Swordtooth,G,R,949,71.5%,53.3%,153,
Fanatical Firebrand,R,C,7343,58.4%,53.3%,1360,56.8%
"Azor, the Lawbringer",WU,M,617,67.7%,53.2%,114,
See Red,R,U,2269,58.2%,53.2%,356,
Stampeding Horncrest,R,C,2584,25.8%,53.1%,384,
Mutiny,R,C,4478,46.7%,53.0%,696,54.3%
Raptor Companion,W,C,6243,47.5%,53.0%,1112,53.2%
River Darter,U,C,2664,21.8%,53.0%,464,
Hunt the Weak,G,C,9749,75.0%,52.9%,1564,52.0%
Frilled Deathspitter,R,C,5846,63.3%,52.9%,1020,53.1%
Kumena's Awakening,U,R,883,59.9%,52.9%,153,
Raging Regisaur,RG,U,2609,68.0%,52.7%,456,
Highland Lake,,U,2348,47.0%,52.7%,452,
Pirate's Pillage,R,U,1818,50.7%,52.7%,305,
"Ghalta, Primal Hunger",G,R,1078,87.6%,52.7%,181,
Protean Raider,UR,R,659,45.4%,52.7%,128,
Stone Quarry,,U,2023,44.2%,52.6%,393,
Hardy Veteran,G,C,5434,41.3%,52.6%,964,53.6%
Sun-Collared Raptor,R,C,3959,41.3%,52.6%,686,52.2%
Path of Discovery,G,R,995,77.8%,52.5%,145,
Sworn Guardian,U,C,3399,26.0%,52.4%,627,50.6%
Traveler's Amulet,,C,6049,45.8%,52.4%,1169,51.2%
Imperial Ceratops,W,U,1557,48.0%,52.2%,262,
Shake the Foundations,R,U,1157,31.6%,52.1%,197,
Atzocan Seer,WG,U,1936,54.6%,52.0%,340,
Gruesome Fate,B,C,650,6.2%,51.8%,95,
Gleaming Barrier,,C,2088,22.2%,51.3%,379,
Thunderherd Migration,G,U,2250,65.9%,51.3%,394,
Charging Tuskodon,R,U,1929,65.9%,51.3%,302,
Colossal Dreadmaw,G,C,6273,56.3%,51.2%,981,46.9%
Foul Orchard,,U,1784,34.1%,51.0%,314,
Tilonalli's Crown,R,C,3048,32.9%,50.7%,471,
Orazca Raptor,R,C,761,7.8%,50.5%,97,
Pitiless Plunderer,B,U,940,27.9%,50.4%,156,
Cherished Hatchling,G,U,2344,65.3%,50.3%,409,
Overgrown Armasaur,G,C,3976,44.6%,50.2%,596,50.5%
Orazca Relic,,C,921,9.4%,50.2%,175,
Knight of the Stampede,G,C,4048,46.8%,49.9%,666,49.5%
Orazca Frillback,G,C,2274,23.0%,49.2%,369,
Tomb Robber,B,R,869,56.3%,49.1%,151,
Cacophodon,G,U,984,33.3%,49.0%,152,
Slaughter the Strong,W,R,855,58.0%,48.9%,156,
Majestic Heliopterus,W,U,1293,39.9%,48.8%,213,
Journey to Eternity,BG,R,763,53.9%,48.6%,113,
Temple Altisaur,W,R,764,58.5%,48.4%,131,
Strider Harness,,C,915,9.0%,48.0%,152,
Form of the Dinosaur,R,R,611,43.6%,47.8%,99,
"Nezahal, Primal Tide",U,R,1026,75.1%,47.5%,154,
Silverclad Ferocidons,R,R,534,55.2%,46.8%,79,
Siegehorn Ceratops,WG,R,519,51.0%,45.1%,86,
Enter the Unknown,G,U,699,28.0%,43.6%,117,
Blazing Hope,W,U,132,3.8%,,25,
Cleansing Ray,W,C,293,2.8%,,37,
Sphinx's Decree,W,R,5,0.3%,,1,
Admiral's Order,U,R,458,32.3%,,68,
Crafty Cutpurse,U,R,186,15.5%,,29,
Flood of Recollection,U,U,176,4.1%,,20,
Induced Amnesia,U,R,34,2.2%,,6,
Release to the Wind,U,R,148,10.4%,,26,
Timestream Navigator,U,M,428,65.5%,,83,
Canal Monitor,B,C,420,3.3%,,60,
Dark Inquiry,B,C,367,3.4%,,55,
Dead Man's Chest,B,R,337,33.8%,,46,
Mastermind's Acquisition,B,R,125,11.4%,,19,
Blood Sun,R,R,1,0.1%,,0,
Brass's Bounty,R,R,23,1.5%,,4,
Shatter,R,C,19,0.2%,,2,
Naturalize,G,C,132,1.6%,,22,
Plummet,G,C,341,4.0%,,53,
Polyraptor,G,M,387,66.7%,,56,
World Shaper,G,R,374,31.0%,,70,
"Huatli, Radiant Champion",WG,M,436,67.9%,,71,
Path of Mettle,WR,R,215,19.7%,,35,
Storm the Vault,UR,R,91,8.7%,,21,
Awakened Amalgam,,R,40,2.8%,,7,
Azor's Gateway,,M,241,41.5%,,43,
Silent Gravestone,,R,16,1.2%,,1,
Archangel Avacyn,W,M,10442,89.6%,60.8%,1806,68.9%
Fiend Hunter,W,U,2576,90.7%,60.7%,420,
Lingering Souls,W,U,15848,84.2%,58.9%,2805,65.5%
Blazing Torch,,C,3035,45.1%,58.9%,530,60.9%
Thraben Inspector,W,C,126415,89.3%,58.6%,22954,63.4%
Devil's Play,R,R,5246,88.3%,58.5%,902,58.8%
"Gisela, the Broken Blade",W,M,10151,88.2%,58.5%,1768,63.7%
Stromkirk Captain,BR,U,11909,73.0%,58.4%,2098,61.4%
Town Gossipmonger,W,U,40461,82.2%,58.3%,7067,62.9%
Courageous Outrider,W,U,36264,81.8%,58.3%,6172,59.1%
Drogskol Captain,WU,U,11528,73.9%,58.3%,2105,62.2%
Heron's Grace Champion,WG,R,11055,81.3%,58.3%,1898,62.5%
Avacyn's Pilgrim,G,C,5407,80.7%,58.2%,975,64.2%
Lone Rider,W,U,36866,87.4%,58.1%,6762,61.8%
Selfless Spirit,W,R,11786,86.4%,58.1%,2075,62.5%
Topplegeist,W,U,34908,80.3%,58.0%,6152,60.1%
Bygone Bishop,W,R,12404,91.2%,58.0%,2163,60.8%
Bonds of Faith,W,C,5605,81.7%,57.9%,972,56.4%
Sever the Bloodline,B,U,14527,84.5%,57.9%,2437,61.9%
Nearheath Chaplain,W,U,40943,88.9%,57.8%,6907,59.1%
Faith Unbroken,W,U,40122,87.4%,57.8%,6571,58.6%
Doomed Traveler,W,C,19794,81.2%,57.8%,3525,60.5%
Strength of Arms,W,C,46037,40.9%,57.7%,7286,58.3%
Mist Raven,U,C,6484,83.5%,57.7%,1103,60.7%
Lunarch Mantle,W,C,38924,37.1%,57.7%,6144,57.6%
Apothecary Geist,W,C,64293,59.2%,57.5%,10655,56.2%
Guardian of Pilgrims,W,C,78692,69.0%,57.5%,13957,57.3%
Dauntless Cathar,W,C,103023,84.6%,57.5%,18049,57.4%
Evolving Wilds,,C,5838,88.9%,57.5%,1118,57.1%
"Odric, Lunarch Marshal",W,R,10696,87.0%,57.3%,1765,57.2%
Spectral Shepherd,W,U,23218,61.2%,57.3%,4069,56.4%
Spell Queller,WU,R,8334,66.0%,57.3%,1468,63.0%
"Thalia, Heretic Cathar",W,R,10960,87.2%,57.2%,1943,60.8%
Vampiric Fury,R,C,13895,35.4%,57.2%,2088,56.0%
Bloodhall Priest,BR,R,8852,74.1%,57.1%,1483,61.0%
Gryff's Boon,W,U,31192,77.6%,57.1%,5076,56.2%
Collective Effort,W,R,10980,86.4%,57.1%,1722,55.3%
"Sigarda, Heron's Grace",WG,M,5360,83.7%,57.1%,897,60.2%
Indulgent Aristocrat,B,U,23577,64.8%,57.0%,4218,60.9%
Tireless Tracker,G,R,11893,89.6%,57.0%,2179,62.7%
Blessed Alliance,W,U,24518,72.5%,56.9%,4076,54.7%
Thalia's Lancers,W,R,9603,77.2%,56.9%,1514,59.1%
Veteran Cathar,G,U,32930,74.4%,56.9%,5817,57.1%
Nebelgast Herald,U,U,32160,77.2%,56.9%,5603,59.4%
Bound by Moonsilver,W,C,99551,87.3%,56.8%,16657,55.8%
Angelic Purge,W,C,85511,74.2%,56.8%,13493,55.7%
Sigardian Priest,W,C,83407,75.6%,56.8%,14712,55.9%
Drogskol Shieldmate,W,C,56169,55.3%,56.8%,9611,56.9%
Angel of Flight Alabaster,W,R,4689,84.3%,56.8%,729,54.9%
Always Watching,W,R,11245,87.8%,56.7%,1966,59.6%
Silent Departure,U,C,40860,80.1%,56.6%,6936,56.3%
Descend upon the Sinful,W,M,4988,75.7%,56.6%,785,60.4%
Clear Shot,G,U,43351,88.9%,56.6%,7253,58.3%
Hamlet Captain,G,U,32068,81.0%,56.5%,5767,58.2%
Mayor of Avabruck,G,R,5673,90.1%,56.5%,1045,63.3%
Rally the Peasants,W,U,3036,22.7%,56.5%,463,
Avacyn's Collar,,U,10202,61.0%,56.4%,1796,56.0%
Immerwolf,RG,U,9519,67.8%,56.4%,1632,57.1%
Devils' Playground,R,R,10566,75.5%,56.4%,1631,58.3%
Hanweir Garrison,R,R,17191,84.2%,56.3%,3099,63.9%
Mystic Retrieval,U,U,9318,52.3%,56.3%,1471,55.1%
Skirsdag High Priest,B,R,2367,83.8%,56.3%,448,
Noose Constrictor,G,U,39717,79.2%,56.3%,7106,59.5%
Butcher's Cleaver,,U,11697,65.2%,56.3%,1884,55.1%
Steadfast Cathar,W,C,69046,64.6%,56.3%,12407,56.0%
Neglected Heirloom,,U,17137,49.3%,56.3%,2887,58.3%
Galvanic Bombardment,R,C,105224,87.2%,56.3%,18345,58.6%
Spider Spawning,G,U,14393,73.4%,56.2%,2300,55.7%
True-Faith Censer,,C,46977,45.4%,56.2%,7975,53.7%
Feeling of Dread,W,C,10882,28.2%,56.1%,1697,50.4%
Intrepid Provisioner,G,C,55604,53.5%,56.1%,8748,55.6%
Zealous Conscripts,R,R,2239,80.1%,56.1%,357,
Declaration in Stone,W,R,9424,83.9%,56.1%,1665,58.1%
Stromkirk Occultist,R,U,32703,85.4%,56.1%,5664,58.7%
Incendiary Flow,R,C,103132,88.9%,56.0%,18097,56.7%
Tattered Haunter,U,C,66228,65.0%,56.0%,11864,58.0%
Collective Defiance,R,R,10664,86.1%,55.9%,1831,56.5%
Duskwatch Recruiter,G,U,37576,90.7%,55.9%,6861,60.2%
Rattlechains,U,R,9699,76.9%,55.9%,1730,59.1%
Battleground Geist,U,C,20292,54.5%,55.9%,3117,54.5%
Travel Preparations,G,C,30424,65.6%,55.9%,4984,54.8%
Faithless Looting,R,C,24431,67.1%,55.9%,4261,54.8%
Sin Prodder,R,R,10677,85.8%,55.9%,1944,59.3%
Forbidden Alchemy,U,C,23676,50.5%,55.8%,4056,56.3%
Furyblade Vampire,R,U,28607,76.1%,55.8%,5073,58.7%
Borrowed Grace,W,C,18585,20.6%,55.7%,2713,54.2%
Galvanic Juggernaut,,U,6213,72.0%,55.7%,1020,59.7%
Dark Salvation,B,R,11293,85.5%,55.7%,1833,61.5%
Lightning Axe,R,U,32897,85.9%,55.6%,5488,57.5%
Fortified Village,,U,27975,68.8%,55.6%,5257,57.7%
Pack Guardian,G,U,35970,86.4%,55.6%,5921,57.2%
Moonlight Hunt,G,C,40163,44.3%,55.6%,6443,55.9%
Slayer's Plate,,R,10303,85.2%,55.6%,1672,56.1%
Devilthorn Fox,W,C,29268,29.2%,55.6%,5191,55.6%
